pos,time
0.31683542210849897,0.678772442189529
0.6081032026462423,0.38750711993369147
0.3287217623468284,0.6567291206193725
-0.6734028973686932,0.31536603147153436
0.518390976160554,0.46729670293731385
0.46010252756926834,0.5294056025253688
-0.7045596710815581,0.29015825959995734
-0.2815034160299063,0.7120629311542558
0.3905762579452734,0.5940464154411024
-0.4870362488341208,0.5101647281264665
0.5317713152255031,0.46029259251513877
0.6376451708346561,0.35803739203818
-0.6328591153662112,0.3648650850588294
0.4104065970038488,0.5834066177151653
0.37315687720897894,0.6171726945961171
-0.7516980346322638,0.23397010582072594
-0.6010725281221925,0.3941160652960056
-0.7038328377528904,0.2917969870715018
-0.6981067263495886,0.2905702101467672
-0.6348016252488966,0.3624423346712107
0.5945736548790352,0.3987292246833661
0.39530094595383103,0.6001026176315342
-0.2875409675038778,0.706147635079067
0.5934243309670932,0.39790220774520296
0.5518209603874856,0.44054547377274683
0.29814970140469876,0.6915729239811783
0.6258188290157142,0.37256992969813973
0.6896177334351141,0.306155207216573
-0.534005593522951,0.46420648031932754
-0.6127406424656552,0.3721918274936661
0.326089492928595,0.6589172406033408
-0.2548269381318122,0.7424911092049645
0.21417986883438206,0.7837612805189453
-0.7273142130641912,0.2595583573456995
0.7450463011612228,0.24803389679205176
0.6676590623715374,0.3234867710536048
0.5989326276498539,0.3901473364779251
0.7543239766890444,0.2334100066510911
0.4412779360922379,0.5559192446997583
0.5905312620656069,0.4059263234788297
-0.5683448213984957,0.4297529804123782
-0.6802232332282173,0.31422067267978443
-0.7710334487204983,0.22350941309021566
0.661669948921423,0.32599956451037676
-0.5840203291928077,0.4143882253189732
-0.6188577973915989,0.3695845557749599
-0.29878113220385577,0.6942153102865375
0.1823712821361316,0.8103777561614206
-0.37358036908574244,0.6157115563766224
-0.5842711659438239,0.41224987559136456
-0.38380973949229885,0.6044340282891538
0.5221366222495635,0.4666251069356051
0.5289151849273137,0.46613372833912936
-0.5601520755059058,0.43744665586917103
0.39172178797022406,0.5963281212670708
0.36865390616244126,0.6276744130400996
-0.5419827695733831,0.44891685902262285
0.2071598183539199,0.7796739525288163
0.15549841502589842,0.8346321685558729
-0.2401460526304422,0.7484041449994606
-0.48834557770970166,0.5056779623171873
0.6556300101063859,0.3296497240340234
0.26673294557873145,0.7206836642452974
0.6747378035865242,0.31227526614981105
-0.3910192676996109,0.6055695596815079
0.6392800879902795,0.3559189070637366
-0.6327994560289278,0.3625947063558713
0.3687154460071897,0.6277154524805745
0.5295872530147002,0.45645806779477827
-0.7106178998742687,0.28639447679997687
-0.4222415717200564,0.5679853254364724
0.6940682720144672,0.2937970808059734
0.40608171560109946,0.5918550234716059
-0.47033126485953375,0.5181022830385316
-0.7137340807268804,0.2790885794358712
0.7703670368190287,0.21999696574911884
-0.6477799188422548,0.35086451585829825
-0.5468981474519194,0.4426544913334853
-0.6415748002208543,0.35536907875921414
-0.5771054565724036,0.41841092415766246
-0.6823601671645403,0.3049654957306717
-0.5756673380647902,0.40935146124500993
-0.6610159787687679,0.32807425864547357
0.38890905210540666,0.5992359179432518
0.44107478849003845,0.5494484609389386
0.26857947868356,0.7298052362017856
0.3086758925085801,0.6888012884385326
-0.4986278260410222,0.4921528158983374
0.6787802542235761,0.30857967570724437
-0.27461898539881313,0.714923096226576
0.4147014639403115,0.5706643678122629
-0.5699391138883673,0.42784399640936854
0.6551552130919224,0.3423716467214597
0.49297364816721445,0.5041428723397002
-0.7268833270419072,0.2691270918316657
0.627553408496904,0.36510306099294737
-0.6459294668065457,0.3484988459674401
0.5297486249311494,0.460384571729429
-0.6171794213650403,0.37608292238355057
0.7476106573232165,0.25067045628659257
-0.7209061905336512,0.2682238616719358
-0.6506652298872289,0.34121574260168575
-0.3771501333543658,0.612999946582476
0.4655788212614675,0.5319544508150866
-0.6726327490211583,0.3227926296511705
0.3712738709660982,0.6219084707871533
-0.5979485135268642,0.40027085385786493
0.4967515969863256,0.4997399416421001
-0.6456853391642567,0.34790374289482034
0.35037322505751584,0.6357295342289031
0.6074002496047534,0.3873047745660185
-0.34091553285651366,0.6560000973162281
0.44789878321502374,0.5423942542695984
-0.43495788687578024,0.5498452292260593
0.7214225854639599,0.265605352684982
-0.639865571921573,0.3558076490899024
0.4518030752789804,0.5388252578656738
0.45081606517536377,0.5428081710477328
0.5840680105862596,0.4068507727348102
0.2945058836402298,0.7039103433962259
-0.31344130972293655,0.6836966012633255
0.6589310864021507,0.33406155167410456
-0.4417976098682072,0.5467965327839373
0.22336871872390102,0.7749210118190362
